transaction_id,customer_id,beneficiary_id,amount,timestamp,country,channel,device_id,merchant_category
T001659,C119,B110,20568.88,2025-02-13 07:38:15,India,UPI,DEV-03-C119,Jewelry
T000700,C051,B172,20115.35,2025-02-13 08:43:23,India,UPI,DEV-01-C051,Electronics
T001611,C116,B178,9480.26,2025-02-13 12:40:25,Nigeria,SWIFT,DEV-01-C116,Travel
T000327,C021,B241,24505.61,2025-02-13 13:19:01,USA,NEFT,DEV-01-C021,Groceries
T000859,C063,B151,11128.34,2025-02-13 13:48:52,UAE,Cash Deposit,DEV-01-C063,Travel
T001126,C083,B169,21031.47,2025-02-13 14:38:24,USA,IMPS,DEV-01-C083,Travel
T000006,C001,B113,22933.65,2025-02-13 14:43:58,USA,UPI,DEV-01-C001,Travel
T000658,C047,B085,3805.12,2025-02-13 15:33:59,UK,UPI,DEV-02-C047,Utilities
T000560,C038,B102,23207.02,2025-02-13 15:35:08,USA,SWIFT,DEV-02-C038,Groceries
T001108,C081,B157,22311.62,2025-02-13 16:43:10,UK,NEFT,DEV-02-C081,Electronics
T001007,C073,B267,14556.95,2025-02-13 17:14:55,UK,IMPS,DEV-01-C073,Groceries
T000158,C009,B195,5305.11,2025-02-13 17:46:29,UK,UPI,DEV-03-C009,Healthcare
T000298,C019,B032,6460.91,2025-02-13 17:47:41,India,UPI,DEV-03-C019,Utilities
T000705,C051,B084,6857.27,2025-02-13 19:34:33,India,NEFT,DEV-02-C051,Groceries
T000253,C015,B221,22201.85,2025-02-13 20:11:57,UAE,SWIFT,DEV-02-C015,Entertainment
T001144,C084,B056,6233.11,2025-02-13 20:19:35,UK,NEFT,DEV-01-C084,Jewelry
T001195,C087,B191,12295.1,2025-02-13 21:01:05,Singapore,IMPS,DEV-03-C087,Dining
T000591,C039,B193,14611.83,2025-02-13 21:13:01,India,Cash Deposit,DEV-01-C039,Healthcare
T000777,C056,B003,27215.26,2025-02-13 21:21:37,Singapore,IMPS,DEV-01-C056,Crypto Exchange
T001079,C079,B185,9081.88,2025-02-13 22:10:35,UK,SWIFT,DEV-01-C079,Groceries
T000656,C047,B163,6359.43,2025-02-13 23:00:08,Singapore,IMPS,DEV-01-C047,Electronics
T001218,C090,B167,9373.3,2025-02-14 00:13:33,UK,NEFT,DEV-01-C090,Entertainment
T001741,C127,B006,7278.97,2025-02-14 00:31:29,UK,SWIFT,DEV-02-C127,Crypto Exchange
T000933,C068,B176,32095.91,2025-02-14 00:39:43,USA,RTGS,DEV-01-C068,Electronics
T001872,C137,B157,50523.06,2025-02-14 00:58:18,Singapore,SWIFT,DEV-03-C137,Crypto Exchange
T000230,C014,B199,42603.12,2025-02-14 01:03:59,Singapore,Cash Deposit,DEV-03-C014,Jewelry
T000251,C015,B151,2169.04,2025-02-14 01:14:00,USA,RTGS,DEV-02-C015,Utilities
T001163,C086,B244,9178.66,2025-02-14 01:17:14,UK,SWIFT,DEV-01-C086,Crypto Exchange
T001056,C078,B188,18210.06,2025-02-14 02:04:50,India,Cash Deposit,DEV-03-C078,Healthcare
T001246,C091,B093,13481.29,2025-02-14 02:48:56,USA,SWIFT,DEV-03-C091,Entertainment
T000224,C014,B064,8607.12,2025-02-14 03:43:41,Singapore,Cash Deposit,DEV-03-C014,Dining
T000099,C006,B038,5587.69,2025-02-14 05:11:47,UK,Cash Deposit,DEV-03-C006,Electronics
T002050,C149,B263,16769.36,2025-02-14 05:15:15,USA,Cash Deposit,DEV-03-C149,Jewelry
T000808,C059,B205,10673.88,2025-02-14 07:48:44,Singapore,SWIFT,DEV-03-C059,Entertainment
T000455,C030,B213,12928.97,2025-02-14 08:25:03,USA,NEFT,DEV-03-C030,Entertainment
T000563,C038,B101,12846.62,2025-02-14 10:10:11,India,UPI,DEV-03-C038,Entertainment
T001820,C134,B222,35667.88,2025-02-14 10:49:00,UK,Cash Deposit,DEV-01-C134,Crypto Exchange
T001380,C098,B228,21846.49,2025-02-14 11:14:01,Singapore,RTGS,DEV-01-C098,Dining
T000246,C015,B155,47949.65,2025-02-14 11:18:59,Nigeria,NEFT,DEV-01-C015,Entertainment
T002064,C150,B093,12112.04,2025-02-14 14:27:23,UAE,IMPS,DEV-01-C150,Crypto Exchange
T000207,C012,B131,24297.54,2025-02-14 14:52:36,Singapore,Cash Deposit,DEV-01-C012,Entertainment
T001707,C124,B108,29972.9,2025-02-14 15:24:36,USA,UPI,DEV-01-C124,Travel
T001595,C116,B245,8160.98,2025-02-14 16:15:27,Nigeria,SWIFT,DEV-03-C116,Crypto Exchange
T001817,C133,B252,6266.94,2025-02-14 16:21:15,UK,RTGS,DEV-01-C133,Utilities
T001276,C092,B201,18697.45,2025-02-14 18:27:39,Nigeria,Cash Deposit,DEV-01-C092,Crypto Exchange
T000558,C038,B219,9186.25,2025-02-14 20:39:51,UAE,SWIFT,DEV-03-C038,Travel
T000902,C066,B246,33170.23,2025-02-14 22:30:53,UK,UPI,DEV-02-C066,Entertainment
T000550,C037,B201,15467.73,2025-02-14 23:00:55,Nigeria,RTGS,DEV-03-C037,Jewelry
T001149,C084,B073,17786.27,2025-02-15 00:13:02,Nigeria,SWIFT,DEV-01-C084,Jewelry
T000646,C045,B125,17025.16,2025-02-15 01:01:39,Singapore,RTGS,DEV-02-C045,Electronics
T000385,C023,B248,30787.52,2025-02-15 02:13:43,UAE,UPI,DEV-03-C023,Travel
T001587,C115,B049,11091.38,2025-02-15 02:43:41,Nigeria,Cash Deposit,DEV-03-C115,Dining
T000909,C067,B069,24691.81,2025-02-15 02:49:55,USA,RTGS,DEV-01-C067,Healthcare
T001252,C091,B144,6038.26,2025-02-15 03:22:48,USA,NEFT,DEV-03-C091,Crypto Exchange
T001113,C082,B028,27721.0,2025-02-15 03:26:14,Nigeria,NEFT,DEV-01-C082,Healthcare
T000125,C007,B112,27938.61,2025-02-15 03:36:27,Nigeria,UPI,DEV-02-C007,Travel
T001783,C130,B022,16483.85,2025-02-15 04:07:05,USA,RTGS,DEV-02-C130,Healthcare
T000486,C033,B195,7774.36,2025-02-15 06:26:32,USA,Cash Deposit,DEV-02-C033,Dining
T001758,C127,B118,6974.2,2025-02-15 07:06:33,USA,IMPS,DEV-01-C127,Entertainment
T000756,C054,B112,15061.44,2025-02-15 07:29:06,Singapore,Cash Deposit,DEV-03-C054,Crypto Exchange
T001202,C088,B171,19962.34,2025-02-15 07:53:58,India,NEFT,DEV-03-C088,Dining
T001285,C093,B151,9747.86,2025-02-15 08:05:07,Nigeria,NEFT,DEV-03-C093,Entertainment
T001784,C130,B231,5511.74,2025-02-15 09:28:21,UK,SWIFT,DEV-02-C130,Entertainment
T001583,C115,B149,8504.41,2025-02-15 11:01:47,UK,NEFT,DEV-02-C115,Dining
T000168,C009,B064,4199.78,2025-02-15 12:08:43,Nigeria,UPI,DEV-03-C009,Healthcare
T000292,C019,B035,25368.67,2025-02-15 12:39:55,UK,Cash Deposit,DEV-02-C019,Dining
T001436,C104,B031,12792.2,2025-02-15 13:02:27,India,UPI,DEV-01-C104,Utilities
T000121,C007,B042,6129.63,2025-02-15 15:53:39,India,Cash Deposit,DEV-03-C007,Groceries
T000173,C010,B090,8125.68,2025-02-15 16:20:46,USA,Cash Deposit,DEV-02-C010,Dining
T001351,C096,B021,2947.77,2025-02-15 16:42:00,Nigeria,RTGS,DEV-01-C096,Healthcare
T002008,C146,B116,5744.07,2025-02-15 16:48:26,UK,UPI,DEV-02-C146,Fuel
T001831,C134,B072,27573.56,2025-02-15 17:00:53,Singapore,IMPS,DEV-01-C134,Groceries
T001172,C086,B150,38511.77,2025-02-15 17:04:57,UAE,NEFT,DEV-03-C086,Dining
T001339,C096,B038,8446.71,2025-02-15 17:29:12,USA,SWIFT,DEV-01-C096,Healthcare
T001603,C116,B249,14846.09,2025-02-15 18:38:58,India,SWIFT,DEV-03-C116,Electronics
T000954,C070,B075,19376.37,2025-02-15 19:04:03,USA,SWIFT,DEV-01-C070,Utilities
T002032,C147,B147,24524.07,2025-02-15 19:58:30,Singapore,RTGS,DEV-01-C147,Healthcare
T000772,C056,B037,9259.14,2025-02-15 20:21:05,UAE,RTGS,DEV-01-C056,Healthcare
T001664,C120,B234,1741.83,2025-02-15 22:59:54,India,Cash Deposit,DEV-01-C120,Jewelry
T001945,C143,B183,19228.83,2025-02-16 00:12:37,UAE,NEFT,DEV-01-C143,Jewelry
T001376,C098,B068,55679.97,2025-02-16 00:16:42,Singapore,SWIFT,DEV-02-C098,Groceries
T000792,C058,B130,29710.87,2025-02-16 01:25:24,Nigeria,IMPS,DEV-01-C058,Groceries
T001271,C092,B200,21652.63,2025-02-16 01:52:25,Singapore,IMPS,DEV-03-C092,Healthcare
T000510,C035,B291,23729.18,2025-02-16 03:59:45,Singapore,NEFT,DEV-01-C035,Dining
T000936,C069,B091,31715.23,2025-02-16 04:51:20,USA,RTGS,DEV-01-C069,Jewelry
T000554,C037,B179,14700.63,2025-02-16 05:32:20,India,SWIFT,DEV-03-C037,Entertainment
T001270,C092,B155,4969.2,2025-02-16 05:46:50,Nigeria,RTGS,DEV-01-C092,Healthcare
T000604,C040,B110,19114.17,2025-02-16 07:02:24,India,IMPS,DEV-03-C040,Electronics
T001881,C138,B125,35383.9,2025-02-16 09:10:52,India,UPI,DEV-03-C138,Groceries
T001296,C093,B252,23104.6,2025-02-16 10:08:44,UK,SWIFT,DEV-03-C093,Utilities
T001933,C142,B294,11529.8,2025-02-16 10:28:46,Nigeria,IMPS,DEV-02-C142,Dining
T002028,C147,B219,4104.63,2025-02-16 12:36:21,India,RTGS,DEV-02-C147,Groceries
T000483,C032,B112,19093.45,2025-02-16 13:04:10,UAE,UPI,DEV-02-C032,Groceries
T001429,C104,B009,11054.01,2025-02-16 13:21:30,Singapore,UPI,DEV-03-C104,Fuel
T001992,C145,B070,26674.27,2025-02-16 13:40:45,UK,RTGS,DEV-03-C145,Jewelry
T000420,C026,B163,5566.37,2025-02-16 14:01:22,Singapore,RTGS,DEV-03-C026,Dining
T001599,C116,B108,1234.85,2025-02-16 17:05:03,Nigeria,IMPS,DEV-03-C116,Electronics
T001746,C127,B216,9824.75,2025-02-16 17:44:30,Nigeria,RTGS,DEV-02-C127,Travel
T001251,C091,B298,2824.41,2025-02-16 18:03:10,Nigeria,NEFT,DEV-01-C091,Jewelry
T001018,C074,B178,37877.4,2025-02-16 18:19:47,USA,IMPS,DEV-01-C074,Entertainment
T000759,C054,B056,3125.73,2025-02-16 18:31:54,India,UPI,DEV-02-C054,Fuel
T000970,C071,B015,17497.77,2025-02-16 19:04:18,India,UPI,DEV-01-C071,Healthcare
T001110,C081,B281,23426.03,2025-02-16 21:31:58,USA,Cash Deposit,DEV-01-C081,Groceries
T001175,C086,B045,13760.43,2025-02-16 23:00:59,Nigeria,Cash Deposit,DEV-03-C086,Dining
T001693,C122,B034,40476.9,2025-02-17 00:12:05,India,SWIFT,DEV-03-C122,Electronics
T000531,C036,B154,17620.92,2025-02-17 00:20:26,India,UPI,DEV-02-C036,Electronics
T000573,C038,B005,20164.3,2025-02-17 01:13:14,UAE,IMPS,DEV-02-C038,Jewelry
T001561,C114,B288,12518.11,2025-02-17 02:35:48,UK,SWIFT,DEV-01-C114,Travel
T001623,C117,B115,24475.1,2025-02-17 05:18:47,Singapore,UPI,DEV-02-C117,Groceries
T000920,C068,B177,27050.34,2025-02-17 06:28:10,UK,RTGS,DEV-01-C068,Jewelry
T001049,C077,B065,23115.39,2025-02-17 08:45:22,UAE,UPI,DEV-03-C077,Fuel
T000114,C007,B113,22150.5,2025-02-17 09:39:25,UAE,UPI,DEV-02-C007,Entertainment
T000716,C052,B242,7088.16,2025-02-17 11:40:41,Nigeria,UPI,DEV-01-C052,Jewelry
T001951,C143,B063,1952.19,2025-02-17 11:57:41,Nigeria,Cash Deposit,DEV-03-C143,Electronics
T001305,C093,B123,21931.43,2025-02-17 11:59:40,UK,NEFT,DEV-03-C093,Dining
T001461,C107,B129,33849.54,2025-02-17 12:14:53,UK,IMPS,DEV-03-C107,Travel
T001876,C137,B197,24358.87,2025-02-17 12:44:12,Singapore,Cash Deposit,DEV-03-C137,Utilities
T000778,C056,B082,21631.98,2025-02-17 12:47:50,India,IMPS,DEV-03-C056,Healthcare
T001578,C115,B103,16625.51,2025-02-17 12:54:15,UK,SWIFT,DEV-02-C115,Dining
T001466,C107,B255,39724.2,2025-02-17 14:21:58,USA,UPI,DEV-03-C107,Fuel
T000864,C063,B155,9076.07,2025-02-17 15:03:59,USA,RTGS,DEV-02-C063,Utilities
T000518,C035,B231,15405.98,2025-02-17 15:11:20,UAE,UPI,DEV-03-C035,Healthcare
T001875,C137,B192,8315.84,2025-02-17 17:10:12,UK,SWIFT,DEV-02-C137,Fuel
T000980,C072,B162,14069.99,2025-02-17 19:14:10,USA,UPI,DEV-02-C072,Travel
T001178,C087,B255,5474.71,2025-02-17 19:37:06,UAE,RTGS,DEV-01-C087,Dining
T001691,C122,B122,3591.73,2025-02-17 20:43:31,USA,RTGS,DEV-02-C122,Utilities
T000703,C051,B212,5359.1,2025-02-17 20:57:51,UK,UPI,DEV-03-C051,Healthcare
T001033,C075,B008,1811.77,2025-02-17 22:07:25,UAE,UPI,DEV-02-C075,Dining
T000435,C028,B269,8228.02,2025-02-17 22:53:57,UAE,RTGS,DEV-02-C028,Dining
T001230,C090,B168,10354.39,2025-02-17 23:47:28,Nigeria,Cash Deposit,DEV-01-C090,Utilities
T000100,C006,B197,23226.22,2025-02-17 23:58:56,UK,IMPS,DEV-01-C006,Groceries
T001474,C108,B135,5983.78,2025-02-18 00:42:49,USA,SWIFT,DEV-03-C108,Fuel
T000394,C024,B145,19053.1,2025-02-18 01:11:13,USA,Cash Deposit,DEV-03-C024,Entertainment
T002046,C149,B204,17071.94,2025-02-18 01:29:38,Nigeria,RTGS,DEV-03-C149,Utilities
T001998,C146,B217,27920.58,2025-02-18 02:37:01,UK,IMPS,DEV-02-C146,Utilities
T002015,C146,B282,8831.39,2025-02-18 02:45:22,Nigeria,Cash Deposit,DEV-01-C146,Fuel
T001757,C127,B022,5429.94,2025-02-18 03:36:08,UAE,NEFT,DEV-03-C127,Electronics
T000698,C051,B054,6636.26,2025-02-18 04:11:41,UAE,UPI,DEV-03-C051,Utilities
T000631,C045,B084,48622.52,2025-02-18 04:43:33,Singapore,RTGS,DEV-03-C045,Dining
T001486,C108,B173,5394.06,2025-02-18 05:28:04,USA,Cash Deposit,DEV-02-C108,Travel
T001314,C094,B059,16217.61,2025-02-18 06:25:41,USA,RTGS,DEV-01-C094,Utilities
T000206,C012,B124,11248.12,2025-02-18 07:38:55,USA,IMPS,DEV-01-C012,Entertainment
T001914,C140,B066,44095.14,2025-02-18 08:14:58,India,UPI,DEV-03-C140,Jewelry
T000382,C023,B016,8471.53,2025-02-18 08:30:46,Nigeria,RTGS,DEV-02-C023,Dining
T000391,C024,B082,22261.82,2025-02-18 09:02:34,USA,SWIFT,DEV-02-C024,Dining
T001776,C129,B192,18557.6,2025-02-18 09:47:37,USA,SWIFT,DEV-01-C129,Fuel
T000618,C043,B124,9382.52,2025-02-18 12:06:42,Nigeria,RTGS,DEV-01-C043,Jewelry
T002116,C800,C904,500000.0,2025-02-18 13:35:16,UAE,UPI,DEV-02-C800,Fuel
T002117,C904,C905,480000.0,2025-02-18 13:55:16,UAE,Cash Deposit,DEV-03-C904,Utilities
T002119,C904,C907,15000.0,2025-02-18 14:05:16,India,RTGS,DEV-01-C904,Groceries
T000169,C009,B140,11826.34,2025-02-18 14:11:04,USA,SWIFT,DEV-02-C009,Utilities
T002118,C905,C906,460000.0,2025-02-18 14:20:16,Singapore,SWIFT,DEV-03-C905,Jewelry
T002120,C904,C908,12000.0,2025-02-18 14:25:16,USA,SWIFT,DEV-02-C904,Crypto Exchange
T000515,C035,B041,14906.71,2025-02-18 14:55:54,Nigeria,UPI,DEV-01-C035,Utilities
T001121,C082,B121,25549.77,2025-02-18 16:00:02,Singapore,NEFT,DEV-03-C082,Dining
T002016,C146,B205,11535.26,2025-02-18 17:24:54,Nigeria,Cash Deposit,DEV-02-C146,Travel
T000910,C067,B187,12545.48,2025-02-18 18:08:04,India,Cash Deposit,DEV-01-C067,Crypto Exchange
T001987,C145,B240,27691.22,2025-02-18 18:16:44,Singapore,UPI,DEV-02-C145,Jewelry
T000884,C065,B184,2830.64,2025-02-18 19:41:42,India,UPI,DEV-03-C065,Dining
T000055,C003,B245,14361.29,2025-02-18 19:43:34,USA,IMPS,DEV-01-C003,Jewelry
T000318,C020,B196,11344.31,2025-02-18 19:51:27,USA,SWIFT,DEV-01-C020,Electronics
T000783,C057,B197,36836.58,2025-02-18 20:51:32,USA,UPI,DEV-01-C057,Utilities
T001368,C098,B137,15961.88,2025-02-18 21:23:37,Nigeria,SWIFT,DEV-02-C098,Groceries
T000840,C060,B165,2162.67,2025-02-18 22:39:42,UK,SWIFT,DEV-03-C060,Electronics
T001441,C104,B124,12687.96,2025-02-19 00:31:25,USA,NEFT,DEV-01-C104,Crypto Exchange
T000819,C060,B081,30646.96,2025-02-19 02:03:28,UK,SWIFT,DEV-01-C060,Utilities
T002136,C930,B701,7093.21,2025-02-19 02:55:52,UK,UPI,DEV-03-C930,Groceries
T001197,C087,B228,13550.21,2025-02-19 03:03:11,India,SWIFT,DEV-03-C087,Travel
T000966,C070,B209,22511.87,2025-02-19 03:37:12,India,RTGS,DEV-01-C070,Jewelry
T001183,C087,B154,22170.51,2025-02-19 04:40:20,USA,UPI,DEV-01-C087,Utilities
T001752,C127,B122,2190.38,2025-02-19 05:38:49,USA,NEFT,DEV-02-C127,Fuel
T001627,C117,B022,24581.97,2025-02-19 06:06:28,India,IMPS,DEV-03-C117,Utilities
T001613,C116,B119,8533.43,2025-02-19 06:52:38,UAE,RTGS,DEV-03-C116,Fuel
T000287,C018,B272,24668.92,2025-02-19 12:16:27,UAE,UPI,DEV-02-C018,Travel
T000635,C045,B234,7872.94,2025-02-19 14:12:28,Singapore,NEFT,DEV-02-C045,Crypto Exchange
T000578,C039,B282,24880.48,2025-02-19 14:15:51,India,RTGS,DEV-01-C039,Dining
T001460,C106,B249,14217.96,2025-02-19 15:40:55,Singapore,IMPS,DEV-02-C106,Utilities
T000795,C058,B054,6945.01,2025-02-19 16:04:44,Nigeria,RTGS,DEV-01-C058,Dining
T000354,C022,B187,4760.06,2025-02-19 19:34:37,Nigeria,Cash Deposit,DEV-01-C022,Groceries
T000244,C015,B186,36626.33,2025-02-19 19:55:52,USA,NEFT,DEV-02-C015,Jewelry
T001586,C115,B024,7208.2,2025-02-19 20:20:33,India,RTGS,DEV-02-C115,Healthcare
T001908,C140,B244,8983.61,2025-02-19 23:50:11,UK,Cash Deposit,DEV-01-C140,Groceries
T000096,C006,B146,7232.67,2025-02-20 01:05:24,Nigeria,Cash Deposit,DEV-03-C006,Fuel
T000557,C037,B125,1790.86,2025-02-20 02:21:10,UAE,RTGS,DEV-01-C037,Fuel
T000972,C071,B181,13133.77,2025-02-20 03:32:31,USA,NEFT,DEV-03-C071,Dining
T000761,C055,B077,11144.08,2025-02-20 05:22:53,UAE,NEFT,DEV-03-C055,Healthcare
T000616,C042,B106,3987.46,2025-02-20 06:26:34,USA,RTGS,DEV-01-C042,Healthcare
T000374,C023,B064,42996.35,2025-02-20 07:15:55,UAE,UPI,DEV-01-C023,Travel
T000180,C010,B097,14582.16,2025-02-20 08:03:04,Singapore,RTGS,DEV-02-C010,Entertainment
T001660,C120,B287,5720.39,2025-02-20 09:13:46,UK,UPI,DEV-03-C120,Entertainment
T000403,C025,B243,8630.53,2025-02-20 10:07:58,UK,IMPS,DEV-03-C025,Jewelry
T001277,C092,B100,8065.36,2025-02-20 11:34:36,Singapore,Cash Deposit,DEV-03-C092,Travel
T001510,C110,B062,17502.25,2025-02-20 16:14:57,Nigeria,RTGS,DEV-03-C110,Dining
T001498,C109,B031,17087.2,2025-02-20 16:58:34,UAE,UPI,DEV-02-C109,Travel
T000944,C069,B296,17952.8,2025-02-20 17:36:28,India,RTGS,DEV-01-C069,Healthcare
T001454,C106,B225,21257.65,2025-02-20 17:53:29,Nigeria,Cash Deposit,DEV-01-C106,Utilities
T000059,C003,B290,16631.44,2025-02-20 18:10:19,Singapore,UPI,DEV-01-C003,Fuel
T000816,C059,B266,3923.88,2025-02-20 18:55:07,Nigeria,Cash Deposit,DEV-03-C059,Utilities
T001017,C074,B223,14907.59,2025-02-20 19:44:59,Nigeria,Cash Deposit,DEV-03-C074,Dining
T001155,C085,B044,14270.11,2025-02-20 20:34:58,Nigeria,SWIFT,DEV-03-C085,Jewelry
T000300,C019,B225,5984.95,2025-02-20 21:10:05,USA,RTGS,DEV-01-C019,Fuel
T000410,C026,B088,17895.01,2025-02-20 21:32:59,Nigeria,Cash Deposit,DEV-03-C026,Healthcare
T001143,C084,B275,23799.26,2025-02-20 23:52:33,Nigeria,Cash Deposit,DEV-01-C084,Jewelry
T000865,C063,B163,2714.08,2025-02-21 00:15:33,UAE,IMPS,DEV-03-C063,Utilities
T001777,C129,B192,39028.33,2025-02-21 00:26:49,Nigeria,SWIFT,DEV-03-C129,Entertainment
T000370,C023,B246,3931.9,2025-02-21 00:57:34,UK,SWIFT,DEV-03-C023,Utilities
T000982,C072,B028,5865.93,2025-02-21 01:03:08,UK,SWIFT,DEV-03-C072,Groceries
T001064,C078,B251,10174.28,2025-02-21 01:15:09,USA,Cash Deposit,DEV-03-C078,Dining
T000243,C014,B216,31361.05,2025-02-21 01:52:05,India,Cash Deposit,DEV-01-C014,Entertainment
T000274,C016,B250,8570.56,2025-02-21 03:50:43,Nigeria,UPI,DEV-01-C016,Electronics
T001173,C086,B169,10219.21,2025-02-21 04:07:18,UK,RTGS,DEV-01-C086,Electronics
T001582,C115,B254,7989.04,2025-02-21 04:38:54,Nigeria,Cash Deposit,DEV-03-C115,Utilities
T001442,C104,B008,12895.93,2025-02-21 08:17:00,UAE,Cash Deposit,DEV-01-C104,Dining
T000025,C002,B240,22506.83,2025-02-21 08:55:32,Singapore,RTGS,DEV-01-C002,Utilities
T001328,C095,B061,16206.2,2025-02-21 11:27:11,India,RTGS,DEV-02-C095,Jewelry
T001728,C126,B216,38779.12,2025-02-21 16:36:21,UK,UPI,DEV-01-C126,Healthcare
T001887,C139,B257,11165.08,2025-02-21 18:26:56,Nigeria,SWIFT,DEV-03-C139,Dining
T000886,C066,B081,23333.75,2025-02-21 19:04:11,UAE,IMPS,DEV-03-C066,Healthcare
T001515,C110,B252,45609.13,2025-02-21 19:04:30,Singapore,Cash Deposit,DEV-01-C110,Fuel
T000780,C056,B020,50328.82,2025-02-21 19:48:13,UAE,Cash Deposit,DEV-02-C056,Groceries
T000316,C020,B120,34451.0,2025-02-21 20:20:10,UAE,UPI,DEV-02-C020,Electronics
T000015,C001,B088,8464.22,2025-02-21 20:38:10,Nigeria,IMPS,DEV-01-C001,Entertainment
T001804,C132,B033,7247.32,2025-02-21 21:27:11,UK,IMPS,DEV-02-C132,Utilities
T001520,C110,B063,6154.54,2025-02-21 22:25:56,UAE,SWIFT,DEV-02-C110,Groceries
T001255,C091,B176,25296.95,2025-02-21 22:43:04,India,SWIFT,DEV-02-C091,Jewelry
T001021,C074,B241,7199.74,2025-02-21 22:52:14,India,Cash Deposit,DEV-02-C074,Entertainment
T001971,C144,B074,25882.88,2025-02-22 00:44:51,UAE,NEFT,DEV-03-C144,Dining
T001811,C133,B067,24665.31,2025-02-22 02:01:34,UK,SWIFT,DEV-03-C133,Utilities
T000395,C024,B147,11002.09,2025-02-22 02:34:48,India,NEFT,DEV-02-C024,Travel
T001698,C122,B126,8579.55,2025-02-22 04:32:55,UK,RTGS,DEV-02-C122,Groceries
T000577,C038,B116,7705.73,2025-02-22 04:43:07,Singapore,IMPS,DEV-02-C038,Crypto Exchange
T000624,C044,B275,15954.72,2025-02-22 04:49:40,USA,IMPS,DEV-02-C044,Utilities
T000035,C002,B109,27067.53,2025-02-22 08:39:03,Nigeria,Cash Deposit,DEV-01-C002,Dining
T001366,C098,B123,7223.0,2025-02-22 09:26:16,India,Cash Deposit,DEV-02-C098,Crypto Exchange
T001646,C119,B267,17315.4,2025-02-22 12:07:57,Singapore,IMPS,DEV-01-C119,Jewelry
T000458,C030,B033,8682.25,2025-02-22 13:00:08,India,NEFT,DEV-02-C030,Groceries
T001127,C083,B298,4192.89,2025-02-22 13:26:45,Nigeria,IMPS,DEV-01-C083,Dining
T000846,C061,B258,46636.84,2025-02-22 16:05:48,Nigeria,Cash Deposit,DEV-02-C061,Utilities
T001207,C089,B106,26350.93,2025-02-22 16:11:00,Singapore,RTGS,DEV-02-C089,Dining
T001036,C075,B037,26061.22,2025-02-22 17:43:44,UK,IMPS,DEV-01-C075,Dining
T001422,C103,B086,17775.62,2025-02-22 18:56:29,Singapore,UPI,DEV-03-C103,Dining
T001078,C079,B289,45509.8,2025-02-22 23:24:04,UAE,SWIFT,DEV-03-C079,Dining
T000417,C026,B176,8499.54,2025-02-23 00:54:31,Singapore,Cash Deposit,DEV-03-C026,Dining
T001278,C092,B161,34078.98,2025-02-23 04:01:47,India,Cash Deposit,DEV-01-C092,Utilities
T001023,C074,B004,14142.91,2025-02-23 05:25:37,Singapore,IMPS,DEV-02-C074,Jewelry
T001010,C073,B243,27819.65,2025-02-23 05:56:35,India,NEFT,DEV-02-C073,Jewelry
T000963,C070,B047,12420.0,2025-02-23 08:38:37,Singapore,Cash Deposit,DEV-03-C070,Crypto Exchange
T000365,C022,B034,11767.11,2025-02-23 09:35:10,USA,UPI,DEV-02-C022,Travel
T001980,C145,B145,5074.72,2025-02-23 13:11:11,Singapore,RTGS,DEV-01-C145,Groceries
T000888,C066,B006,18754.04,2025-02-23 17:48:17,USA,IMPS,DEV-01-C066,Groceries
T000721,C053,B117,15416.79,2025-02-23 17:59:09,India,SWIFT,DEV-03-C053,Healthcare
T001082,C079,B142,18770.43,2025-02-23 18:07:43,USA,RTGS,DEV-03-C079,Crypto Exchange
T000368,C023,B185,2504.73,2025-02-23 18:57:48,USA,UPI,DEV-02-C023,Jewelry
T000336,C021,B260,28977.84,2025-02-23 19:16:03,India,SWIFT,DEV-02-C021,Groceries
T001991,C145,B147,5595.23,2025-02-23 19:17:09,UK,NEFT,DEV-02-C145,Jewelry
T000296,C019,B298,8908.57,2025-02-23 19:39:02,Nigeria,NEFT,DEV-02-C019,Crypto Exchange
T000320,C020,B191,8017.63,2025-02-23 20:10:24,India,Cash Deposit,DEV-03-C020,Utilities
T000974,C071,B039,5143.11,2025-02-23 20:11:55,UAE,SWIFT,DEV-02-C071,Fuel
T001959,C143,B003,33200.96,2025-02-23 20:35:43,UK,UPI,DEV-01-C143,Groceries
T000571,C038,B089,10635.76,2025-02-23 21:02:24,UAE,SWIFT,DEV-02-C038,Travel
T001557,C114,B078,9953.31,2025-02-23 22:48:57,Nigeria,Cash Deposit,DEV-02-C114,Groceries
T001709,C124,B212,11504.56,2025-02-23 23:05:09,Nigeria,Cash Deposit,DEV-02-C124,Healthcare
T000139,C008,B142,21655.83,2025-02-23 23:05:13,India,RTGS,DEV-01-C008,Utilities
T000474,C032,B219,10629.68,2025-02-23 23:13:33,UK,NEFT,DEV-02-C032,Healthcare
T001956,C143,B202,6579.81,2025-02-23 23:42:50,USA,RTGS,DEV-02-C143,Utilities
T000998,C072,B287,3818.86,2025-02-24 03:02:57,Singapore,UPI,DEV-01-C072,Healthcare
T000880,C064,B129,697.87,2025-02-24 04:25:49,India,RTGS,DEV-01-C064,Dining
T001072,C078,B092,7894.19,2025-02-24 05:13:15,Nigeria,RTGS,DEV-02-C078,Utilities
T001052,C078,B225,2409.15,2025-02-24 06:37:19,Singapore,RTGS,DEV-03-C078,Entertainment
